our_slug	polycab_url
industries/cables-by-application/utility/polycab-mv-sc-cu-xlpe-as-nzs-1.9-3.3kv	https://polycab.com/polycab-mv-sc-cu-xlpe-as-nzs-1933kv/a-3908/p-55119
industries/cables-by-type/others/control-cable/polycab-classic-110-cy-screened-300500v-ac	https://polycab.com/polycab-classic-110-cy-screened-300500v-ac/a-5040/p-55650
lighting/panel-light/polycab-scintillate-pc-3-in-1-cct-frameless-led-panel	https://polycab.com/polycab-scintillate-pc-3-in-1-cct-frameless-led-panel-15-wattage-square-3-in-1-cct/c-4991/p-54345
industries/cables-by-application/water-treatment-and-waste-disposal/polycab-lv-al-iec-60502-1-061kv-mc-2-swa	https://polycab.com/polycab-lv-al-iec-60502-1-061kv-mc-2-swa/a-5046/p-55257
industries/cables-by-application/water-treatment-and-waste-disposal/polycab-lv-al-iec-60502-1-061kv-mc-35-swa	https://polycab.com/polycab-lv-al-iec-60502-1-061kv-mc-35-swa/a-5046/p-55269
industries/cables-by-application/water-treatment-and-waste-disposal/polycab-lv-al-iec-60502-1-061kv-mc-4-sfa	https://polycab.com/polycab-lv-al-iec-60502-1-061kv-mc-4-sfa/a-5046/p-55291
industries/cables-by-application/water-treatment-and-waste-disposal/polycab-lv-al-iec-60502-1-061kv-sc-awa	https://polycab.com/polycab-lv-al-iec-60502-1-061kv-sc-awa/a-5046/p-55245
industries/cables-by-application/utility/polycab-mv-cu-bs-7870-4-10-63511kv-triplex	https://polycab.com/polycab-mv-cu-bs-7870-4-10-63511kv-triplex/a-3908/p-55035
lighting/panel-light/polycab-scintillate-pc-backlit-led-panel-light	https://polycab.com/polycab-scintillate-pc-backlit-led-panel-light-8-wattage-round-6500k-cool-white/c-4991/p-54390
industries/cables-by-application/water-treatment-and-waste-disposal/polycab-lv-cu-iec-60502-1-061kv-mc-35-ua	https://polycab.com/polycab-lv-cu-iec-60502-1-061kv-mc-35-ua/a-5046/p-55277
industries/cables-by-application/water-treatment-and-waste-disposal/polycab-lv-cu-iec-60502-1-061kv-sc-ua	https://polycab.com/polycab-lv-cu-iec-60502-1-061kv-sc-ua/a-5046/p-55253
industries/cables-by-application/water-treatment-and-waste-disposal/polycab-lv-is-7098-i-1c-2xfay-2xway	https://polycab.com/polycab-lv-is-7098-i-1c-2xfay-2xway/a-5043/p-54732
industries/cables-by-application/water-treatment-and-waste-disposal/polycab-lv-is-7098-i-2c-2xwy	https://polycab.com/polycab-lv-is-7098-i-2c-2xwy/a-5043/p-54702
industries/cables-by-application/water-treatment-and-waste-disposal/polycab-lv-is-7098-i-3c-a2xy	https://polycab.com/polycab-lv-is-7098-i-3c-a2xy/a-5046/p-54750
lighting/panel-light/polycab-scintillate-pc-edgelit-led-panel	https://polycab.com/polycab-scintillate-pc-edgelit-led-panel-6-wattage-round-6500k-cool-white/c-4991/p-54350
industries/cables-by-application/water-treatment-and-waste-disposal/polycab-lv-is-7098-i-4c-a2xwy	https://polycab.com/polycab-lv-is-7098-i-4c-a2xwy/a-5043/p-54730
industries/cables-by-application/water-treatment-and-waste-disposal/polycab-lv-is-7098-i-mc-25-2xwy	https://polycab.com/polycab-lv-is-7098-i-mc-25-2xwy/a-5043/p-54764
industries/cables-by-standards/ansiicea-s-93-639/polycab-mv-3c-al-epr-iceanema-25kv	https://polycab.com/polycab-mv-3c-al-epr-iceanema-25kv/a-3908/p-55239
industries/cables-by-standards/ansiicea-s-93-639/polycab-mv-3c-cu-epr-iceanema-35kv	https://polycab.com/polycab-mv-3c-cu-epr-iceanema-35kv/a-3908/p-55231
industries/cables-by-standards/ansiicea-s-93-639/polycab-mv-sc-al-epr-iceanema-25kv	https://polycab.com/polycab-mv-sc-al-epr-iceanema-25kv/a-3908/p-55219
industries/cables-by-application/utility/polycab-mv-cu-iec-60502-2-1830kv	https://polycab.com/polycab-mv-cu-iec-60502-2-1830kv/a-3908/p-55411
industries/cables-by-standards/asnzs-14291/polycab-mv-1t-al-xlpe-as-nzs-12722kv-atr	https://polycab.com/polycab-mv-1t-al-xlpe-as-nzs-12722kv-atr/a-3908/p-55195
lighting/panel-light/polycab-scintillate-pc-frameless-led-panel	https://polycab.com/polycab-scintillate-pc-frameless-led-panel-15-wattage-round-6500k-cool-white/c-4991/p-54317
industries/cables-by-standards/asnzs-14291/polycab-mv-1t-cu-xlpe-as-nzs-1933kv	https://polycab.com/polycab-mv-1t-cu-xlpe-as-nzs-1933kv/a-3908/p-55197
industries/cables-by-standards/asnzs-14291/polycab-mv-1t-cu-xlpe-as-nzs-63511kv	https://polycab.com/polycab-mv-1t-cu-xlpe-as-nzs-63511kv/a-3908/p-55185
industries/cables-by-standards/asnzs-14291/polycab-mv-3c-al-xlpe-as-nzs-12722kv	https://polycab.com/polycab-mv-3c-al-xlpe-as-nzs-12722kv/a-3908/p-55169
industries/cables-by-application/utility/polycab-mv-is-7098-ii-1c-2xway2xfay-1933kve	https://polycab.com/polycab-mv-is-7098-ii-1c-2xway2xfay-1933kv-e/a-3908/p-55055
industries/cables-by-standards/asnzs-14291/polycab-mv-sc-al-xlpe-atr-as-nzs-1933kv	https://polycab.com/polycab-mv-sc-al-xlpe-atr-as-nzs-1933kv/a-3908/p-55123
industries/cables-by-standards/asnzs-14291/polycab-mv-sc-cu-xlpe-as-nzs-1933kv	https://polycab.com/polycab-mv-sc-cu-xlpe-as-nzs-1933kv/a-3908/p-55119
industries/cables-by-standards/bs-6231/polycab-classic-100-bk-6001000v-ac	https://polycab.com/polycab-classic-100-bk-6001000v-ac/a-5040/p-55562
industries/cables-by-standards/bs-6622/polycab-mv-cu-bs-6622-12722kv	https://polycab.com/polycab-mv-cu-bs-6622-12722kv/a-3908/p-54991
industries/cables-by-standards/bs-7211/polycab-6181b-bs-7211-sc-450750v-ac	https://polycab.com/polycab-6181b-bs-7211-sc-450750v-ac/a-3904/p-55487
lighting/panel-light/polycab-scintillate-slim-aluminium-led-panel-light	https://polycab.com/polycab-scintillate-slim-aluminium-led-panel-light-12-wattage-round-6500k-cool-white/c-4991/p-54421
industries/cables-by-application/utility/polycab-mv-is-7098-ii-1c-2xway2xfay-6.35-11kve	https://polycab.com/polycab-mv-is-7098-ii-1c-2xway2xfay-63511kv-e/a-3908/p-55063
industries/cables-by-type/others/control-cable/polycab-classic-110-300500v-ac	https://polycab.com/polycab-classic-110-300500v-ac/a-5040/p-55602
industries/cables-by-standards/bs-7835/polycab-mv-cu-bs-7835-386672kv	https://polycab.com/polycab-mv-cu-bs-7835-3866-72-kv/a-3908/p-55007
industries/cables-by-standards/bs-7846/polycab-ignis-220	https://polycab.com/polycab-ignis-220/a-5047/p-54868
industries/cables-by-standards/bs-7870-4-10/polycab-mv-al-bs-7870-4-10-1933kv-triplex	https://polycab.com/polycab-mv-al-bs-7870-4-10-1933kv-triplex/a-3908/p-55029
industries/cables-by-application/utility/polycab-mv-is-7098-ii-1c-a2xwaya2xfay-19-33kve	https://polycab.com/polycab-mv-is-7098-ii-1c-a2xwaya2xfay-19-33kv-e/a-3908/p-55071
industries/cables-by-standards/bsen-50288-7/polycab-instrumentation-500-mcst	https://polycab.com/polycab-instrumentation-500-mc-st/a-3905/p-54770
industries/cables-by-standards/bsen-50288-7/polycab-instrumentation-500-stpimf	https://polycab.com/polycab-instrumentation-500-st-pimf/a-3905/p-54776
industries/cables-by-standards/bsen-50288-7/polycab-instrumentation-500-tst	https://polycab.com/polycab-instrumentation-500-t-st/a-3905/p-54784
industries/cables-by-standards/bsen-50525-2-21/polycab-h05bn4-f-bsen-50525-2-21-mc-300500v-ac	https://polycab.com/polycab-h05bn4-f-bsen-50525-2-21-mc-300500v-ac/a-5050/p-55588
industries/cables-by-standards/bsen-50288-7/polycab-bms-500-mc-a7	https://polycab.com/polycab-bms-500-mc-a7/a-3901/p-54800
industries/cables-by-application/utility/polycab-mv-is-7098-ii-3c-2xwy2xfy-3.3-3.3kvue	https://polycab.com/polycab-mv-is-7098-ii-3c-2xwy2xfy-3333kv-ue/a-3908/p-55089
lighting/panel-light/polycab-scintillate-slim-surface-led-panel-light	https://polycab.com/polycab-scintillate-slim-surface-led-panel-light-18-wattage-square-4000k-daylightneutral-white/c-4991/p-54458
industries/cables-by-standards/bsen-50525-3-41/polycab-h07z-r-bsen-50525-3-41-450750v-ac	https://polycab.com/polycab-h07z-r-bsen-50525-3-41-450750v-ac/a-5040/p-55321
industries/cables-by-standards/iec-60092-353/polymarine-iec-60092-353-0610kv-fs-armoured-cable	https://polycab.com/polymarine-iec-60092-353-0610kv-fs-armoured-cable/a-5049/p-54906
industries/cables-by-standards/iec-60092-353/polymarine-iec-60092-353-0610kv-fs-uarmoured-cable	https://polycab.com/polymarine-iec-60092-353-0610kv-fs-uarmoured-cable/a-5049/p-54904
industries/cables-by-standards/iec-60092-353/polymarine-iec-60092-353-1830kv-armoured-cable	https://polycab.com/polymarine-iec-60092-353-1830kv-armoured-cable/a-5049/p-54894
industries/cables-by-standards/iec-60092-376/polymarine-instrumentation-pair-250v-fs-br-scr-iec-60092-376	https://polycab.com/polymarine-instrumentation-pair-250v-fs-br-scr-iec-60092-376/a-5049/p-55039
industries/cables-by-application/utility/polycab-mv-is-7098-ii-3c-a2xwya2xfy-1111kvue	https://polycab.com/polycab-mv-is-7098-ii-3c-a2xwya2xfy-1111kv-ue/a-3908/p-55113
industries/cables-by-standards/iec-60502-1/polycab-lv-al-iec-60502-1-061kv-mc-3-swa	https://polycab.com/polycab-lv-al-iec-60502-1-061kv-mc-3-swa/a-5046/p-55281
lighting/led-batten/3-in-1-cct-led-batten	https://polycab.com/3-in-1-cct-led-batten-20-wattage-3-in-1-cct-cool-whitewarm-whitedaylight-white/c-4988/p-54156
lighting/led-batten/neo-slim-led-batten-2ft	https://polycab.com/neo-slim-led-batten-2ft-20-wattage-6500k-cool-white/c-4988/p-54163
industries/cables-by-standards/iec-60502-1/polycab-lv-al-iec-60502-1-061kv-mc-4-swa	https://polycab.com/polycab-lv-al-iec-60502-1-061kv-mc-4-swa/a-5046/p-55293
industries/cables-by-standards/iec-60502-1/polycab-lv-cu-iec-60502-1-061kv-mc-2-swa	https://polycab.com/polycab-lv-cu-iec-60502-1-061kv-mc-2-swa/a-5046/p-55263
industries/cables-by-standards/iec-60502-1/polycab-lv-cu-iec-60502-1-061kv-mc-3-swa	https://polycab.com/polycab-lv-cu-iec-60502-1-061kv-mc-3-swa/a-5046/p-55287
industries/cables-by-application/utility/polycab-mv-sc-al-epr-iceanema-15kv	https://polycab.com/polycab-mv-sc-al-epr-iceanema-15kv/a-3908/p-55217
lighting/outdoor-lights/aglow-led-street-light	https://polycab.com/aglow-led-street-light-24-wattage-pole-mount-type-6500k-cool-white/c-52944/p-54220
industries/cables-by-standards/iec-60502-2/polycab-mv-al-iec-60502-2-1220kv	https://polycab.com/polycab-mv-al-iec-60502-2-1220kv/a-3908/p-55419
industries/cables-by-standards/iec-60840/polycab-ehv-al-al-cor-110kv	https://polycab.com/polycab-ehv-al-al-cor-110kv/a-3908/p-55383
industries/cables-by-standards/iec-60840/polycab-ehv-al-pb-110kv	https://polycab.com/polycab-ehv-al-pb-110kv/a-3908/p-55391
industries/cables-by-standards/is-694/polycab-02yy-k-1100v-ac-is-694	https://polycab.com/polycab-02yy-k-1100v-ac-is-694/a-5046/p-54810
industries/cables-by-application/utility/polycab-mv-sc-al-epr-iceanema-5kv	https://polycab.com/polycab-mv-sc-al-epr-iceanema-5kv/a-3908/p-55213
lighting/outdoor-lights/bulkhead	https://polycab.com/bulkhead-10-wattage-surface-mount-type-6500k-cool-white/c-52944/p-54267
industries/cables-by-application/utility/polycab-mv-sc-al-xlpe-atr-as-nzs-12.7-22kv	https://polycab.com/polycab-mv-sc-al-xlpe-atr-as-nzs-12722kv/a-3908/p-55141
lighting/outdoor-lights/emblaze-led-street-light	https://polycab.com/emblaze-led-street-light-24-wattage-pole-mount-type-6500k-cool-white/c-52944/p-54230
industries/cables-by-standards/ieee-1580/polycab-hydro-type-lsxlpo-mc-ieee-1580-061kv-or-2kv	https://polycab.com/polycab-hydro-type-lsxlpo-mc-ieee-1580-061kv-or-2kv/a-5037/p-55319
industries/cables-by-standards/is-17048/polycab-hffr-01z-k03xz-k-sc-1100v-ac-is-17048	https://polycab.com/polycab-hffr-01z-k03xz-k-sc-1100v-ac-is-17048/a-5044/p-54808
industries/cables-by-standards/is-17048/polycab-hffr-01zz-k03xzz-k-1100v-ac-is-17048	https://polycab.com/polycab-hffr-01zz-k03xzz-k-1100v-ac-is-17048/a-5044/p-54816
lighting/outdoor-lights/gleer-led-flood-light	https://polycab.com/gleer-led-flood-light-30-wattage-surface-mount-type-6500k-cool-white/c-52944/p-54250
industries/cables-by-standards/ansiicea-s-93-639/polycab-mv-sc-al-epr-iceanema-15kv	https://polycab.com/polycab-mv-sc-al-epr-iceanema-15kv/a-3908/p-55217
industries/cables-by-standards/is-7098-i/polycab-lv-is-7098-i-35c-2xfy	https://polycab.com/polycab-lv-is-7098-i-35c-2xfy/a-5043/p-54708
industries/cables-by-standards/is-7098-i/polycab-lv-is-7098-i-3c-a2xfy	https://polycab.com/polycab-lv-is-7098-i-3c-a2xfy/a-5043/p-54720
industries/cables-by-standards/is-7098-i/polycab-lv-is-7098-i-mc-15-2xy	https://polycab.com/polycab-lv-is-7098-i-mc-15-2xy/a-5043/p-54760
industries/cables-by-standards/is-7098-i/polycab-lv-is-7098-i-3c-a2xy	https://polycab.com/polycab-lv-is-7098-i-3c-a2xy/a-5046/p-54750
industries/cables-by-application/utility/polycab-mv-sc-cu-epr-iceanema-25kv	https://polycab.com/polycab-mv-sc-cu-epr-iceanema-25kv/a-3908/p-55209
industries/cables-by-standards/is-7098-ii/polycab-mv-is-7098-ii-1c-2xway2xfay-1933kve	https://polycab.com/polycab-mv-is-7098-ii-1c-2xway2xfay-1933kv-e/a-3908/p-55055
industries/cables-by-standards/is-7098-ii/polycab-mv-is-7098-ii-1c-a2xwaya2xfay-1933kve	https://polycab.com/polycab-mv-is-7098-ii-1c-a2xwaya2xfay-19-33kv-e/a-3908/p-55071
industries/cables-by-standards/is-7098-ii/polycab-mv-is-7098-ii-3c-2xwy-2xfy-1933kve	https://polycab.com/polycab-mv-is-7098-ii-3c-2xwy-2xfy-1933kv-e/a-3908/p-55087
industries/cables-by-standards/is-7098-ii/polycab-mv-is-7098-ii-3c-2xwy2xfy-6666kvue	https://polycab.com/polycab-mv-is-7098-ii-3c-2xwy2xfy-6666kv-ue/a-3908/p-55093
industries/cables-by-standards/is-7098-ii/polycab-mv-is-7098-ii-3c-a2xwya2xfy-3866kve	https://polycab.com/polycab-mv-is-7098-ii-3c-a2xwya2xfy-3866kv-e/a-3908/p-55107
industries/cables-by-standards/is-7098-ii/polycab-mv-is-7098-ii-3c-a2xwya2xfy-63511kve	https://polycab.com/polycab-mv-is-7098-ii-3c-a2xwya2xfy-63511kv-e/a-3908/p-55111
industries/cables-by-application/water-treatment-and-waste-disposal/polycab-02yy-k-1100v-submersible	https://polycab.com/polycab-02yy-k-1100v-submersible/a-5043/p-55634
industries/cables-by-standards/polycab-standard-inter/polycab-classic-110-cy-screened-300500v-ac	https://polycab.com/polycab-classic-110-cy-screened-300500v-ac/a-5040/p-55650
lighting/outdoor-lights/vigaro-opal-led-gate-light	https://polycab.com/vigaro-opal-led-gate-light-24-wattage-pole-mount-type-6500k-cool-white/c-52944/p-54244
industries/cables-by-standards/polycab-standard-inter/polycab-classic-110-black-6001000v-ac	https://polycab.com/polycab-classic-110-black-6001000v-ac/a-5040/p-55600
industries/cables-by-standards/ul-1072/polycab-mv-15kv-al-ul-1072-trxlpe-133	https://polycab.com/polycab-mv-15kv-al-ul-1072-trxlpe-133/a-3908/p-55429
industries/cables-by-standards/ul-1072/polycab-mv-15kv-cu-ul-1072-epr-133	https://polycab.com/polycab-mv-15kv-cu-ul-1072-epr-133/a-3908/p-55433
industries/cables-by-standards/polycab-standard/polycab-classic-110-bk-300500v-ac	https://polycab.com/polycab-classic-110-bk-300500v-ac/a-5040/p-55598
industries/cables-by-application/water-treatment-and-waste-disposal/polycab-h07rn8-f-bsen-50525-2-21-mc-450750v-ac	https://polycab.com/polycab-h07rn8-f-bsen-50525-2-21-mc-450750v-ac/a-5043/p-55580
industries/cables-by-standards/bs-7835/polycab-mv-al-bs-7835-12.7-22-24kv	https://polycab.com/polycab-mv-al-bs-7835-12722-24-kv/a-3908/p-54999
lighting/rope-and-strip-lights/320-led-zuro-cob-strip-light	https://polycab.com/320-led-zuro-cob-strip-light-45-wattage-surface-mount-type-6500k-cool-white/c-52958/p-54303
lighting/led-cob/gliss-cob-track-light-white-hsg	https://polycab.com/gliss-cob-track-light-white-hsg/c-64427/p-64559
industries/cables-by-standards/ul-493/polycab-ufb-cable-ul-493-600v	https://polycab.com/polycab-ufb-cable-ul-493-600v/a-3901/p-54965
industries/cables-by-standards/ul-854/polycab-cu-se-style-r-ul-854-600v	https://polycab.com/polycab-cu-se-style-r-ul-854-600v/a-5035/p-54852
industries/cables-by-standards/ul-83/polycab-thhn-al-ul-83-600v	https://polycab.com/polycab-thhn-al-ul-83-600v/a-3901/p-54842
industries/cables-by-standards/ul-1072/polycab-mv-35kv-cu-ul-1072-trxlpe-133	https://polycab.com/polycab-mv-35kv-cu-ul-1072-trxlpe-133/a-3908/p-55453
lighting/led-cob/gliss-deep-recess-cob-downlight-black-hsg-and-rg-refltr	https://polycab.com/gliss-deep-recess-cob-downlight-black-hsg-rg-refltr/c-64427/p-64430
industries/cables-by-type/lv-power-cable/polycab-bs-6724-sc-awa-lszh-061kv-ac	https://polycab.com/polycab-bs-6724-sc-awa-lszh-061kv-ac/a-3907/p-55455
industries/cables-by-type/ehv-power-cable/polycab-ehv-cu-pb-132kv	https://polycab.com/polycab-ehv-cu-pb-132kv/a-3908/p-55363
industries/cables-by-type/ehv-power-cable/polycab-ehv-cu-pb-220kv	https://polycab.com/polycab-ehv-cu-pb-220kv/a-3908/p-55365
industries/cables-by-application/water-treatment-and-waste-disposal/polycab-lv-al-iec-60502-1-061kv-mc-2-sfa	https://polycab.com/polycab-lv-al-iec-60502-1-061kv-mc-2-sfa/a-5046/p-55255
industries/cables-by-standards/bs-7846/polycab-ignis-200	https://polycab.com/polycab-ignis-200/a-5047/p-54864
industries/cables-by-type/lv-power-cable/polycab-lv-cu-iec-60502-1-061kv-mc-3-sfa	https://polycab.com/polycab-lv-cu-iec-60502-1-061kv-mc-3-sfa/a-5046/p-55285
industries/cables-by-type/mv-power-cable/polycab-mv-cu-bs-7835-1272224kv	https://polycab.com/polycab-mv-cu-bs-7835-12722-24-kv/a-3908/p-55009
industries/cables-by-application/water-treatment-and-waste-disposal/polycab-lv-al-iec-60502-1-061kv-mc-35-sfa	https://polycab.com/polycab-lv-al-iec-60502-1-061kv-mc-35-sfa/a-5046/p-55267
industries/cables-by-type/lv-power-cable/polycab-lv-is-7098-i-2c-a2xy	https://polycab.com/polycab-lv-is-7098-i-2c-a2xy/a-5046/p-54742
industries/cables-by-type/lv-power-cable/polycab-lv-is-7098-i-3c-2xfy	https://polycab.com/polycab-lv-is-7098-i-3c-2xfy/a-5043/p-54716
industries/cables-by-type/lv-power-cable/polycab-lv-is-7098-i-3c-a2xwy	https://polycab.com/polycab-lv-is-7098-i-3c-a2xwy/a-5043/p-54722
industries/cables-by-type/lv-power-cable/polycab-lv-is-7098-i-3c-a2xy	https://polycab.com/polycab-lv-is-7098-i-3c-a2xy/a-5046/p-54750
industries/cables-by-standards/is-7098-ii/polycab-mv-is-7098-ii-1c-a2xwaya2xfay-3866kve	https://polycab.com/polycab-mv-is-7098-ii-1c-a2xwaya2xfay-3866kv-e/a-3908/p-55075
industries/cables-by-type/mv-power-cable/polycab-mv-1t-al-xlpe-as-nzs-12722kv-atr	https://polycab.com/polycab-mv-1t-al-xlpe-as-nzs-12722kv-atr/a-3908/p-55195
industries/cables-by-type/mv-power-cable/polycab-mv-1t-cu-xlpe-as-nzs-1933kv	https://polycab.com/polycab-mv-1t-cu-xlpe-as-nzs-1933kv/a-3908/p-55197
industries/cables-by-type/mv-power-cable/polycab-mv-1t-cu-xlpe-as-nzs-63511kv	https://polycab.com/polycab-mv-1t-cu-xlpe-as-nzs-63511kv/a-3908/p-55185
industries/cables-by-type/mv-power-cable/polycab-mv-3c-al-epr-iceanema-5kv	https://polycab.com/polycab-mv-3c-al-epr-iceanema-5kv/a-3908/p-55233
industries/cables-by-type/mv-power-cable/polycab-mv-15kv-al-ul-1072-trxlpe-133	https://polycab.com/polycab-mv-15kv-al-ul-1072-trxlpe-133/a-3908/p-55429
industries/cables-by-application/water-treatment-and-waste-disposal/polycab-lv-al-iec-60502-1-061kv-sc-sfa	https://polycab.com/polycab-lv-al-iec-60502-1-061kv-sc-sfa/a-5046/p-55247
industries/cables-by-type/mv-power-cable/polycab-mv-3c-cu-epr-iceanema-8kv	https://polycab.com/polycab-mv-3c-cu-epr-iceanema-8kv/a-3908/p-55225
industries/cables-by-type/mv-power-cable/polycab-mv-3c-cu-epr-iceanema-15kv	https://polycab.com/polycab-mv-3c-cu-epr-iceanema-15kv/a-3908/p-55227
industries/cables-by-type/mv-power-cable/polycab-mv-3c-cu-xlpe-as-nzs-63511kv	https://polycab.com/polycab-mv-3c-cu-xlpe-as-nzs-63511kv/a-3908/p-55161
industries/cables-by-type/mv-power-cable/polycab-mv-al-bs-7835-1272224kv	https://polycab.com/polycab-mv-al-bs-7835-12722-24-kv/a-3908/p-54999
industries/cables-by-type/mv-power-cable/polycab-mv-al-bs-7835-6351112kv	https://polycab.com/polycab-mv-al-bs-7835-63511-12-kv/a-3908/p-55003
